Department,Object Name,Title
Costume Institute,Evening coat,Evening coat
Costume Institute,Opera coat,Opera coat
Costume Institute,Parasol,Parasol
Costume Institute,Mitts,Mitts
Costume Institute,Apron,Apron
Costume Institute,Dress,"""Bonnes vacances"""
Costume Institute,Hat,Hat
Costume Institute,Jumper,Jumper
Costume Institute,Riding Coat,Riding coat
Costume Institute,Dress,Dress
Costume Institute,Coat,Coat
Costume Institute,Petticoat,Petticoat
Costume Institute,Collar,Collar
Costume Institute,Collar,Collar
Costume Institute,Scarf,Scarf
Costume Institute,Mitts,Mitts
Costume Institute,Mules,Mules
Costume Institute,Dress,Dress
Costume Institute,Tea gown,Tea gown
Costume Institute,Evening dress,Evening dress
Costume Institute,Evening ensemble,Evening ensemble
Costume Institute,Ensemble,Ensemble
Costume Institute,Dress,Dress
Costume Institute,Evening dress,Evening dress
Costume Institute,Evening dress,Evening dress
Costume Institute,Evening dress,Evening dress
Costume Institute,Evening dress,Evening dress
Costume Institute,Evening dress,Evening dress
Costume Institute,Evening ensemble,Evening ensemble
Costume Institute,Evening dress,Evening dress
Costume Institute,Evening coat,Evening coat
Costume Institute,Evening coat,Evening coat
Costume Institute,Evening coat,Evening coat
Costume Institute,Evening coat,Evening coat
Costume Institute,Evening dress,Evening dress
Costume Institute,Dinner dress,Dinner dress
Costume Institute,Robe à la Française,Robe à la Française
Costume Institute,Dress,Dress
Costume Institute,Dress,Dress
Costume Institute,Dress,Dress
Costume Institute,Evening coat,Evening coat
Costume Institute,Banyan,Banyan
Costume Institute,Coat,Coat
Costume Institute,Boots,Boots
Costume Institute,Leggings,Leggings
Costume Institute,Hat,Hat
Costume Institute,Ball gown,Ball gown
Costume Institute,Dinner dress,Dinner dress
Costume Institute,Robe à la Française,Robe à la Française
Costume Institute,Dress,Dress
Costume Institute,Evening dress,Evening dress
Costume Institute,Dress,Dress
Costume Institute,Evening cape,Evening cape
Costume Institute,Evening dress,Evening dress
Costume Institute,Evening ensemble,Evening ensemble
Costume Institute,Ball gown,Ball gown
Costume Institute,Ball gown,Ball gown
Costume Institute,Evening coat,Evening coat
Costume Institute,Dress,Dress
Costume Institute,Evening dress,Evening dress
Costume Institute,Evening dress,Evening dress
Costume Institute,Dinner dress,Dinner dress
Costume Institute,Tea gown,Tea gown
Costume Institute,Evening dress,Evening dress
Costume Institute,Evening dress,Evening dress
Costume Institute,Evening dress,Evening dress
Costume Institute,Evening dress,Evening dress
Costume Institute,Evening coat,Evening coat
Costume Institute,Scarf,Scarf
Costume Institute,Scarf,Scarf
Costume Institute,Purse,Purse
Costume Institute,Belt,Belt
Costume Institute,Belt,Belt
Costume Institute,Evening coat,Evening coat
Costume Institute,Evening cape,Evening cape
Costume Institute,Evening coat,Evening coat
Costume Institute,Evening dress,Evening dress
Costume Institute,Evening dress,Evening dress
Costume Institute,Dress,Dress
Costume Institute,Jacket,Jacket
Costume Institute,Robe à la Polonaise,Robe à la Polonaise
Costume Institute,Walking dress,Walking dress
Costume Institute,Dinner dress,Dinner dress
Costume Institute,Evening dress,Evening dress
Costume Institute,Banyan,Banyan
Costume Institute,Dinner dress,Dinner dress
Costume Institute,Robe à la Française,Robe à la Française
Costume Institute,Dressing Gown,Dressing gown
Costume Institute,Tricorne,Tricorne
Costume Institute,Ensemble,Ensemble
Costume Institute,Evening cape,Evening cape
Costume Institute,Ensemble,Ensemble
Costume Institute,Ensemble,Ensemble
Costume Institute,Ensemble,Ensemble
Costume Institute,Evening dress,"""Arrow of Gold"""
Costume Institute,Suit,Suit
Costume Institute,Evening dress,"""Clover Leaf"""
Costume Institute,Coat,Coat
Costume Institute,Ensemble,Ensemble
Costume Institute,Evening dress,Evening dress
Costume Institute,Yelek,Yelek
Costume Institute,Shawl,Shawl
Costume Institute,Suit,Suit
Costume Institute,Suit,Suit
Costume Institute,Robe à la Française,Robe à la Française
Costume Institute,Furisode,Furisode
Costume Institute,Evening dress,Evening dress
Costume Institute,Cocktail Dress,Cocktail dress
Costume Institute,Evening ensemble,Evening ensemble
Costume Institute,Ensemble,Ensemble
Costume Institute,Ensemble,Ensemble
Costume Institute,Evening ensemble,"""Nuit Fraiche"""
Costume Institute,Ensemble,Ensemble
Costume Institute,Evening ensemble,Evening ensemble
Costume Institute,Mules,Mules
Costume Institute,Suit,Suit
Costume Institute,Evening coat,Evening coat
Costume Institute,Slippers,Slippers
Costume Institute,Hat,Hat
Costume Institute,Choga,Choga
Costume Institute,Dress,Dress
Costume Institute,Jacket,Jacket
Costume Institute,Shoes,Shoes
Costume Institute,Robe,Robe
Costume Institute,Coat,Coat
Costume Institute,Ensemble,Ensemble
Costume Institute,Robe,Robe
Costume Institute,Dress,Dress
Costume Institute,Burnus,Burnus
Costume Institute,Ensemble,Ensemble
Costume Institute,Ensemble,Ensemble
Costume Institute,Jacket,Jacket
Costume Institute,Mantua,Mantua
Costume Institute,Ensemble,Ensemble
Costume Institute,Evening dress,Evening dress
Costume Institute,Coatdress,Coatdress
Islamic Art,Clogs,Clogs
Costume Institute,Jacket,Jacket
Costume Institute,Evening dress,Evening dress
Costume Institute,Ensemble,Ensemble
Costume Institute,Bathing suit,Bathing suit
Costume Institute,Coat,Coat
Costume Institute,Evening coat,Evening coat
Costume Institute,Coat,Coat
Costume Institute,Dress,Dress
Costume Institute,Evening ensemble,Evening ensemble
Costume Institute,Evening dress,Evening dress
Costume Institute,Loungewear,Loungewear
Costume Institute,Dress,Dress
Costume Institute,Dress,Dress
Costume Institute,Ensemble,Ensemble
Costume Institute,Two-piece bathing suit,Two-piece bathing suit
Costume Institute,Lingerie,Lingerie
Costume Institute,Toreador suit,Toreador suit
Costume Institute,Suit,Suit
Costume Institute,Evening dress,Evening dress
Costume Institute,Evening dress,Evening dress
Costume Institute,Evening coat,Evening coat
Costume Institute,Ensemble,Ensemble
Costume Institute,Dress,Dress
Costume Institute,Evening dress,Evening dress
Costume Institute,Dinner dress,Dinner dress
Costume Institute,Visiting dress,Visiting dress
Costume Institute,Ensemble,Ensemble
Costume Institute,Evening dress,Evening dress
Costume Institute,Ensemble,Ensemble
Costume Institute,Gloves,Gloves
Costume Institute,Riding Coat,Riding coat
Costume Institute,Coat,Coat
Costume Institute,Evening cape,Evening cape
Costume Institute,Court Dress,Court dress
Costume Institute,Coat,Coat
Costume Institute,Evening dress,Evening dress
Costume Institute,Ensemble,Ensemble
Costume Institute,Tunic,Tunic
Costume Institute,Cocktail Dress,Cocktail dress
Costume Institute,Trousers,Trousers
Costume Institute,Purse,Purse
Costume Institute,Spencer,Spencer
Costume Institute,Dress,Dress
Costume Institute,Evening jacket,Evening jacket
Costume Institute,Suit,Suit
Costume Institute,Evening dress,Evening dress
Costume Institute,Ski ensemble,Ski ensemble
Costume Institute,Evening dress,Evening dress
Costume Institute,Coat,Coat
Costume Institute,Ensemble,Ensemble
Costume Institute,Tank suit,"""The Thong"""
Costume Institute,Dress,Dress
Costume Institute,Suit,Suit
Costume Institute,Coat,Coat
Costume Institute,Fancy dress costume,Fancy dress costume
European Sculpture and Decorative Arts,Suit panels,Embroidered panels for a man's suit
Costume Institute,Jacket,Jacket
Costume Institute,Coat,Coat
Costume Institute,Bodice,Bodice
Costume Institute,Coat,Coat
Costume Institute,Evening dress,Evening dress
Costume Institute,Dress,Dress
Costume Institute,Jacket,Jacket
Costume Institute,Afternoon dress,Afternoon dress
Costume Institute,Two-piece bathing suit,Two-piece bathing suit
Costume Institute,Gloves,Gloves
Costume Institute,Huipil,Huipil
Costume Institute,Coat,Coat
Costume Institute,Robe,Robe
Costume Institute,Underwear,Underwear
Costume Institute,Undershirt,Undershirt
Costume Institute,Kimono,Kimono
Costume Institute,Uniform,Uniform
Costume Institute,Evening dress,Evening dress
Costume Institute,Cocktail Dress,Cocktail dress
Costume Institute,Dress,Dress
Costume Institute,Uniform,Uniform
Costume Institute,Evening ensemble,Evening ensemble
Costume Institute,Evening ensemble,Evening ensemble
Costume Institute,Evening dress,Evening dress
Costume Institute,Cape,Cape
Costume Institute,Mantua,Mantua
Costume Institute,Dress,Dress
Costume Institute,Dress,Dress
Costume Institute,Cap,Cap
Costume Institute,Coat,Coat
Costume Institute,Bathing suit,Bathing suit
Costume Institute,Evening dress,Evening dress
Costume Institute,Evening dress,Evening dress
Costume Institute,Evening dress,Evening dress
Costume Institute,Ensemble,Ensemble
Costume Institute,Pumps,Pumps
Costume Institute,Jumpsuit,Jumpsuit
Costume Institute,Caftan,Caftan
Costume Institute,Caraco,Caraco
Costume Institute,Evening ensemble,Evening ensemble
Costume Institute,Shirt,Shirt
Costume Institute,Evening ensemble,Evening ensemble
Costume Institute,Shirt,Shirt
Costume Institute,Trousers,Trousers
Costume Institute,Evening coat,Evening coat
Costume Institute,Coat,Coat
Costume Institute,Coat,Coat
Costume Institute,Ensemble,Ensemble
Costume Institute,Bathing suit,Bathing suit
Costume Institute,Belt,Belt
Costume Institute,Evening ensemble,Evening ensemble
Costume Institute,Accessory Set,Accessory set
Costume Institute,Dress,Dress
Costume Institute,Scarf,Scarf
Costume Institute,Bonnet,Bonnet
Costume Institute,Robe de Style,Robe de Style
Costume Institute,Dress,Dress
Costume Institute,Suit,Suit
Costume Institute,Ensemble,Ensemble
Costume Institute,Evening ensemble,Evening ensemble
Costume Institute,Clutch,Clutch
Costume Institute,Corset,Corset
Costume Institute,Suit,Suit
Costume Institute,Ensemble,Ensemble
Costume Institute,Coat,Coat
Costume Institute,Coat,Coat
Costume Institute,Boots,Boots
Costume Institute,Sandals,Sandals
Costume Institute,Pumps,Pumps
Costume Institute,Mules,Mules
Costume Institute,Shirt,Shirt
Costume Institute,Shirt,Shirt
Costume Institute,Shirt,Shirt
Costume Institute,Shirt,Shirt
Costume Institute,Shirt,Shirt
Costume Institute,Suit,Suit
Costume Institute,Suit,Suit
Costume Institute,Suit,Suit
Costume Institute,Trousers,Trousers
Costume Institute,Trousers,Trousers
Costume Institute,Trousers,Trousers
Costume Institute,Trousers,Trousers
Costume Institute,Jacket,Jacket
Costume Institute,Jacket,Jacket
Costume Institute,Shoes,Shoes
Costume Institute,Jacket,Jacket
Costume Institute,Evening dress,Evening dress
Costume Institute,Dress,Dress
Costume Institute,Cuffs,Cuffs
Costume Institute,Mules,Mules
Costume Institute,Ensemble,Ensemble
Costume Institute,Evening ensemble,Evening ensemble
Costume Institute,Cap,Cap
Costume Institute,Cap,Cap
Costume Institute,Cap,Cap
Costume Institute,Mobcap,Mobcap
Costume Institute,Cap,Cap
Costume Institute,Chemise,Chemise
Costume Institute,Chemise,Chemise
Costume Institute,Chemise,Chemise
Costume Institute,Chemise,Chemise
Costume Institute,Corset,Corset
Costume Institute,Chemise,Chemise
Costume Institute,Corset,Corset
Costume Institute,Corset,Corset
Costume Institute,Corset,Corset
Costume Institute,Corset,Corset
Costume Institute,Corset,Corset
Costume Institute,Chemise,Chemise
Costume Institute,Drawers,Drawers
Costume Institute,Crinoline,Crinoline
Costume Institute,Chemise,Chemise
Costume Institute,Stockings,Stockings
Costume Institute,Pantalets,Pantalets
Costume Institute,Petticoat,Petticoat
Costume Institute,Corset,Corset
Costume Institute,Chemise,Chemise
Costume Institute,Chemise,Chemise
Costume Institute,Chemise,Chemise
Costume Institute,Sleeve Supports,Sleeve supports
Costume Institute,Shirt,Shirt
Costume Institute,Dress,Dress
Costume Institute,Afternoon dress,Afternoon dress
Costume Institute,Visiting dress,Visiting dress
Costume Institute,Wedding Dress,Wedding dress
Costume Institute,Evening dress,Evening dress
Costume Institute,Evening dress,Evening dress
Costume Institute,Court Presentation Ensemble,Court presentation ensemble
Costume Institute,Evening dress,Evening dress
Costume Institute,Evening dress,Evening dress
Costume Institute,Evening dress,Evening dress
Costume Institute,Evening dress,Evening dress
Costume Institute,Gloves,Gloves
Costume Institute,Evening ensemble,Evening ensemble
Costume Institute,Evening dress,Evening dress
Costume Institute,Evening dress,Evening dress
Costume Institute,Evening dress,Evening dress
Costume Institute,Evening dress,Evening dress
Costume Institute,Dinner dress,Dinner dress
Costume Institute,Evening dress,Evening dress
Costume Institute,Dinner dress,Dinner dress
Costume Institute,Evening dress,"""Cyclone"""
Costume Institute,Evening ensemble,Evening ensemble
Costume Institute,Evening dress,Evening dress
Costume Institute,Tea gown,Tea gown
Costume Institute,Evening dress,Evening dress
Costume Institute,Fan,Fan
Costume Institute,Evening dress,Evening dress
Costume Institute,Evening dress,Evening dress
Costume Institute,Evening dress,Evening dress
Costume Institute,Afternoon dress,Afternoon dress
Costume Institute,Dress,Dress
Costume Institute,Dress,Dress
Costume Institute,Morning dress,Morning dress
Costume Institute,Ensemble,Ensemble
Costume Institute,Dress,Dress
Costume Institute,Ensemble,Ensemble
Costume Institute,Dress,Dress
Costume Institute,Dress,Dress
Costume Institute,Dress,Dress
Costume Institute,Dress,Dress
Costume Institute,Dress,Dress
Costume Institute,Dress,Dress
Costume Institute,Dress,Dress
Costume Institute,Coat,Coat
Costume Institute,Dress,Dress
Costume Institute,Dress,Dress
Costume Institute,Mantle,Mantle
Costume Institute,Mantle,Mantle
Costume Institute,Evening dress,Evening dress
Costume Institute,Mantle,Mantle
Costume Institute,Mantle,Mantle
Costume Institute,Mantle,Mantle
Costume Institute,Cape,Cape
Costume Institute,Cloak,Cloak
Costume Institute,Evening dress,Evening dress
Costume Institute,Coat,Coat
Costume Institute,Pelisse,Pelisse
Costume Institute,Ensemble,Ensemble
Costume Institute,Pelisse,Pelisse
Costume Institute,Pelisse,Pelisse
Costume Institute,Spencer,Spencer
Costume Institute,Evening dress,Evening dress
Costume Institute,Jacket,Jacket
Costume Institute,Ball gown,Ball gown
Costume Institute,Shawl,Shawl
Costume Institute,Pelerine,Pelerine
Costume Institute,Fan,Fan
Costume Institute,Fan,Fan
Costume Institute,Fan,Fan
Costume Institute,Evening dress,Evening dress
Costume Institute,Dress,Dress
Costume Institute,Dress,Dress
Costume Institute,Evening dress,Evening dress
Costume Institute,Evening dress,Evening dress
Costume Institute,Wedding Ensemble,Wedding ensemble
Costume Institute,Dress,Dress
Costume Institute,Ensemble,Ensemble
Costume Institute,Cloak,Cloak
Costume Institute,Cap,Cap
Costume Institute,Cap,Cap
Costume Institute,Chemise,Chemise
Costume Institute,Coat,Coat
Costume Institute,Coat,Coat
Costume Institute,Evening suit,Evening suit
Costume Institute,Morning suit,Morning suit
Costume Institute,Suit,Suit
Costume Institute,Jacket,Jacket
Costume Institute,Suit,Suit
Costume Institute,Uniform,Uniform
Costume Institute,Jacket,Jacket
Costume Institute,Coat,Coat
Costume Institute,Sweater Set,Sweater set
Costume Institute,Coat,Coat
Costume Institute,Coat,Coat
Costume Institute,Coat,Coat
Costume Institute,Coat,Coat
Costume Institute,Coat,Coat
Costume Institute,Dress,Dress
Costume Institute,Ensemble,Ensemble
Costume Institute,Suit,Suit
Costume Institute,Evening dress,Evening dress
Costume Institute,Evening dress,Evening dress
Costume Institute,Evening dress,Evening dress
Costume Institute,Suit,Suit
Costume Institute,Trousers,Trousers
Costume Institute,Trousers,Trousers
Costume Institute,Trousers,Trousers
Costume Institute,Dinner suit,Dinner suit
Costume Institute,Suit,Suit
Costume Institute,Shirt,Shirt
Costume Institute,Evening ensemble,Evening ensemble
Costume Institute,Sweater,Sweater
Costume Institute,Sweater,Sweater
Costume Institute,Sweater,Sweater
Costume Institute,Socks,Socks
Costume Institute,Gloves,Gloves
Costume Institute,Gloves,Gloves
Costume Institute,Shoes,Shoes
Costume Institute,Shoes,Shoes
Costume Institute,Evening pumps,Evening pumps
Costume Institute,Shoes,Shoes
Costume Institute,Shoes,Shoes
Costume Institute,Evening dress,Evening dress
Costume Institute,Evening dress,Evening dress
Costume Institute,Ensemble,Ensemble
Costume Institute,Dress,Dress
Costume Institute,Dress,Dress
Costume Institute,Dress,Dress
Costume Institute,Dress,Dress
Costume Institute,Robe à l'Anglaise,Robe à l'Anglaise
Costume Institute,Dress,Dress
Costume Institute,Ensemble,Ensemble
Costume Institute,Dress,Dress
Costume Institute,Dress,Dress
Costume Institute,Dress,Dress
Costume Institute,Dress,Dress
Costume Institute,Dress,Dress
Costume Institute,Tea gown,Tea gown
Costume Institute,Purse,Purse
Costume Institute,Evening clutch,Evening clutch
Costume Institute,Pumps,Pumps
Costume Institute,Pumps,Pumps
Costume Institute,Pumps,Pumps
Costume Institute,Pumps,Pumps
Costume Institute,Hat,Hat
Costume Institute,Suit,Suit
Costume Institute,Suit,Suit
Costume Institute,Dinner suit,Dinner suit
Costume Institute,Shirt,Shirt
Costume Institute,Shirt,Shirt
Costume Institute,Cage crinoline,Cage crinoline
Costume Institute,Cage crinoline,Cage crinoline
Costume Institute,Sleeve Supports,Sleeve supports
Costume Institute,Bustle,Bustle
Costume Institute,Ensemble,"""Maria-Luisa (dite Coré)"""
Costume Institute,Bustle,Bustle
Costume Institute,Bustle,Bustle
Costume Institute,Bustle,Bustle
Costume Institute,Bustle,Bustle
Costume Institute,Evening wrap,Evening wrap
Costume Institute,Sleeve Supports,Sleeve supports
Costume Institute,Court dress,Court dress
Costume Institute,Necklace,Necklace
Costume Institute,Necklace,Necklace
Costume Institute,Necklace,Necklace
Costume Institute,Ball gown,Ball gown
Costume Institute,Jewelry Set,Jewelry set
Costume Institute,Corset Cover,Corset cover
Costume Institute,Corset,Corset
Costume Institute,Corset,Corset
Costume Institute,Corset,Corset
Costume Institute,Fingernails,Fingernails
Costume Institute,Geta,Geta
Costume Institute,Evening shoes,Evening shoes
Costume Institute,Evening shoes,Evening shoes
Costume Institute,Lotus shoes,Lotus shoes
Costume Institute,Boots,Boots
Costume Institute,Sandals,Sandals
Costume Institute,Ensemble,Ensemble
Costume Institute,Bodice,Bodice
Costume Institute,Corset,Men's Beaded Bodice
Costume Institute,Shoes,Shoes
Costume Institute,Chopines,Chopines
Costume Institute,Bustier,Bustier
Costume Institute,Corset,Corset
Costume Institute,Suit,Suit
Costume Institute,Suit,Suit
Costume Institute,Evening ensemble,Evening ensemble
Costume Institute,Waistcoat,Waistcoat
Costume Institute,Coat,Coat
Costume Institute,Suit,Suit
Costume Institute,Coat,Coat
Costume Institute,Norfolk suit,Norfolk suit
Costume Institute,Dress,Dress
Costume Institute,Dress,Dress
Costume Institute,Dress,Dress
Costume Institute,Purse,"""Blue Aurum"""
Costume Institute,Evening dress,Evening dress
Costume Institute,Evening dress,Evening dress
Costume Institute,Purse,Purse
Costume Institute,Evening ensemble,Evening ensemble
Costume Institute,Dress,"""La Cigale"""
Costume Institute,Dress,Dress
Costume Institute,Evening ensemble,Evening ensemble
Costume Institute,Ensemble,Ensemble
Costume Institute,Robe à la Française,Robe à la Française
Costume Institute,Evening suit,Evening suit
Costume Institute,Ensemble,Ensemble
Costume Institute,Evening ensemble,"""Careme"""
Costume Institute,Ensemble,Ensemble
Costume Institute,Pumps,Pumps
Costume Institute,Evening dress,Evening dress
Costume Institute,Evening dress,Evening dress
Costume Institute,Evening dress,Evening dress
Costume Institute,Evening dress,Evening dress
Costume Institute,Pajamas,Pajamas
Costume Institute,Afternoon dress,Afternoon dress
Costume Institute,Afternoon dress,Afternoon dress
Costume Institute,Suit,Suit
Costume Institute,Sweater,Sweater
Costume Institute,Dress,Dress
Costume Institute,Evening dress,Evening dress
Costume Institute,Evening dress,Evening dress
Costume Institute,Coat,Coat
Costume Institute,Wedding Ensemble,Wedding ensemble
Costume Institute,Afternoon dress,Afternoon dress
Costume Institute,Shirt,Shirt
Costume Institute,Sweater,Sweater
Costume Institute,T-shirt,T-shirt
Costume Institute,T-shirt,T-shirt
Costume Institute,T-shirt,T-shirt
Costume Institute,T-shirt,T-shirt
Costume Institute,T-shirt,T-shirt
Costume Institute,T-shirt,T-shirt
Costume Institute,Sweater,Sweater
Costume Institute,Ensemble,Ensemble
Costume Institute,Ensemble,Ensemble
Costume Institute,Dress,Dress
Costume Institute,Clutch,Clutch
Costume Institute,Evening dress,Evening dress
Costume Institute,Dress,Dress
Costume Institute,Dress,Dress
Costume Institute,Pajamas,Pajamas
Costume Institute,Dress,Dress
Costume Institute,Ensemble,Ensemble
Costume Institute,Ensemble,Ensemble
Costume Institute,Evening dress,Evening dress
Costume Institute,Reticule,Reticule
Costume Institute,Evening bag,Evening bag
Costume Institute,Purse,Purse
Costume Institute,Purse,Purse
Costume Institute,Suit,Suit
Costume Institute,Evening bag,Evening bag
Costume Institute,Evening coat,Evening coat
Costume Institute,Purse,Purse
Costume Institute,Purse,Purse
Costume Institute,Purse,Purse
Costume Institute,Ensemble,Ensemble
Costume Institute,Dress,Dress
Costume Institute,Suit,Suit
Costume Institute,Evening dress,"""Shelley"""
Costume Institute,Ball gown,Ball gown
Costume Institute,Ball gown,Ball gown
Costume Institute,Evening dress,Evening dress
Costume Institute,Afternoon dress,Afternoon dress
Costume Institute,Coat,Coat
Costume Institute,Overblouse,Overblouse
Costume Institute,Engraving,The Vanity of Women: Masks and Bustles
Costume Institute,Engraving,The Pride of Women: Ruffs
Costume Institute,Shoes,Shoes
Costume Institute,Textile,Textile
Costume Institute,Textile,Textile
Costume Institute,Textile,Textile
Costume Institute,Textile,Textile
Costume Institute,Wedding Dress,Wedding dress
Costume Institute,Riding Ensemble,Riding ensemble
Costume Institute,Hat,Hat
Costume Institute,Dress,Dress
Costume Institute,Dress,Dress
Costume Institute,Button,Button
Costume Institute,Promenade dress,Promenade dress
Costume Institute,Dress,Dress
Costume Institute,Robe à la Française,Robe à la Française
Costume Institute,Evening dress,Evening dress
Costume Institute,Dress,Dress
Costume Institute,Dress,Dress
Costume Institute,Ball gown,Ball gown
Costume Institute,Ball gown,"""Nuit D'Aout"""
Costume Institute,Dress,Dress
Costume Institute,Robe à la Française,Robe à la Française
Costume Institute,Evening dress,"""Oriane"""
Costume Institute,Robe à la Française,Robe à la Française
Costume Institute,Suit,Suit
Costume Institute,Ball gown,Ball gown
Costume Institute,Dress,Dress
European Sculpture and Decorative Arts,Textile panel,Waistcoat panel
Costume Institute,Evening dress,Evening dress
Costume Institute,Robe de Style,Robe de Style
Costume Institute,Cocktail dress,"""Eventail"""
Costume Institute,Necklace,Necklace
Costume Institute,Evening coat,Evening coat
Costume Institute,Evening ensemble,Evening ensemble
Costume Institute,Corset,Corset
Costume Institute,Evening coat,Evening coat
Costume Institute,Necklace,Necklace
Costume Institute,Necklace,Necklace
Costume Institute,Evening dress,Evening dress
Costume Institute,Evening dress,Evening dress
Costume Institute,Evening dress,Evening dress
Costume Institute,Ensemble,Ensemble
Costume Institute,Evening ensemble,Evening ensemble
Costume Institute,Dress,Dress
Costume Institute,Dress,Dress
Costume Institute,Dolman,Dolman
Costume Institute,Evening dress,Evening dress
Costume Institute,Dolman,Dolman
Costume Institute,Dress,Dress
Costume Institute,Evening dress,Evening dress
Costume Institute,Dress,Dress
Costume Institute,Bathing suit,Bathing suit
Costume Institute,Dinner dress,Dinner dress
Costume Institute,Cape,Cape
Costume Institute,Dress,Dress
Costume Institute,Ensemble,Ensemble
Costume Institute,Ensemble,Ensemble
Costume Institute,Ensemble,Ensemble
Costume Institute,Robe,Robe
Costume Institute,Ensemble,Ensemble
Costume Institute,Ensemble,Ensemble
Costume Institute,Ensemble,Ensemble
Costume Institute,Ensemble,Ensemble
Costume Institute,Cape,Cape
Costume Institute,Ensemble,Ensemble
Costume Institute,Ensemble,Ensemble
Costume Institute,Ensemble,Ensemble
Costume Institute,Ensemble,Ensemble
Costume Institute,Ensemble,Ensemble
Costume Institute,Dress,Dress
Costume Institute,Ensemble,Ensemble
Costume Institute,Dress,Dress
Costume Institute,Dress,Dress
Costume Institute,Suit,Suit
Costume Institute,Suit,Suit
Costume Institute,Dress,Dress
Costume Institute,Dress,Dress
Costume Institute,Evening dress,Evening dress
Costume Institute,Jumpsuit,Jumpsuit
Costume Institute,Dress,Dress
Costume Institute,Dress,Dress
Costume Institute,Dress,Dress
Costume Institute,Dress,Dress
Costume Institute,Suit,Suit
Costume Institute,Dress,Dress
Costume Institute,Suit,Suit
Costume Institute,Dress,Dress
Costume Institute,Dress,Dress
Costume Institute,Shirt,Shirt
Costume Institute,Shirt,Shirt
Costume Institute,Dress,Dress
Costume Institute,Suit,Suit
Costume Institute,Dress,Dress
Costume Institute,Coat,Coat
Costume Institute,Trench coat,Trench coat
Costume Institute,Dress,Dress
Costume Institute,Dress,Dress
Costume Institute,Dress,Dress
Costume Institute,Dress,Dress
Costume Institute,Ensemble,Ensemble
Costume Institute,Dress,Dress
Costume Institute,Dress,Dress
Costume Institute,Ensemble,Ensemble
Costume Institute,Dress,Dress
Costume Institute,Ensemble,Ensemble
Costume Institute,Ensemble,Ensemble
Costume Institute,Ensemble,Ensemble
Costume Institute,Ensemble,Ensemble
Costume Institute,Ensemble,Ensemble
Costume Institute,Ensemble,Ensemble
Costume Institute,Ensemble,Ensemble
Costume Institute,Dress,Dress
Costume Institute,Ensemble,Ensemble
Costume Institute,Ensemble,Ensemble
Costume Institute,Jacket,Jacket
Costume Institute,Dress,Dress
Costume Institute,Dress,Dress
Costume Institute,Dress,Dress
Costume Institute,Ensemble,Ensemble
Costume Institute,Dress,Dress
Costume Institute,Dress,Dress
Costume Institute,Dress,Dress
Costume Institute,Dress,Dress
Costume Institute,Dress,Dress
Costume Institute,Waistcoat,Waistcoat
Costume Institute,Dress,Dress
Costume Institute,Dress,Dress
Costume Institute,Dress,Dress
Costume Institute,Ensemble,Ensemble
Costume Institute,Ensemble,Ensemble
Costume Institute,Ensemble,Ensemble
Costume Institute,Jumpsuit,Jumpsuit
Costume Institute,Dress,Dress
Costume Institute,Ensemble,Ensemble
Costume Institute,Ensemble,Ensemble
Costume Institute,Jacket,Jacket
Costume Institute,Ensemble,Ensemble
Costume Institute,Ensemble,Ensemble
Costume Institute,Ensemble,Ensemble
Costume Institute,Jacket,Jacket
Costume Institute,Ensemble,Ensemble
Costume Institute,Dress,Dress
Costume Institute,Dress,Dress
Costume Institute,Ensemble,Ensemble
Costume Institute,Ensemble,Ensemble
Costume Institute,Ensemble,Ensemble
Costume Institute,Dress,Dress
Costume Institute,Dress,Dress
Costume Institute,Dress,"""Saints and Sinners"""
Costume Institute,Dress,Dress
Costume Institute,Ensemble,Ensemble
Costume Institute,Jacket,Jacket
Costume Institute,Jacket,Jacket
Costume Institute,Dress,Dress
Costume Institute,Dress,Dress
Costume Institute,Dress,Dress
Costume Institute,Jumpsuit,Jumpsuit
Costume Institute,Ensemble,Ensemble
Costume Institute,Dress,Dress
Costume Institute,Dress,Dress
Costume Institute,Dress,Dress
Costume Institute,Jumpsuit,Jumpsuit
Costume Institute,Ensemble,Ensemble
Costume Institute,Dress,Dress
Costume Institute,Dress,Dress
Costume Institute,Ensemble,Ensemble
Costume Institute,Dress,Dress
Costume Institute,Ensemble,Ensemble
Costume Institute,Dress,Dress
Costume Institute,Dress,Dress
Costume Institute,Ensemble,Ensemble
Costume Institute,Dress,Dress
Costume Institute,Dress,Dress
Costume Institute,Dress,Dress
Costume Institute,Dress,Dress
Costume Institute,Dress,Dress
Costume Institute,Dress,Dress
Costume Institute,Dress,Dress
Costume Institute,Ensemble,Ensemble
Costume Institute,Ensemble,Ensemble
Costume Institute,Dress,Dress
Costume Institute,Ensemble,Ensemble
Costume Institute,Dress,Dress
Costume Institute,Dress,Dress
Costume Institute,Ensemble,Ensemble
Costume Institute,Ensemble,Ensemble
Costume Institute,Coat,Coat
Costume Institute,Jacket,Jacket
Costume Institute,Jumpsuit,Jumpsuit
Costume Institute,Dress,Dress
Costume Institute,Jacket,Jacket
Costume Institute,Dress,Dress
Costume Institute,Dress,""" Mercury Dress"""
Costume Institute,Dress,Dress
Costume Institute,Ensemble,Ensemble
Costume Institute,Dress,Dress
Costume Institute,Ensemble,Ensemble
Costume Institute,Ensemble,Ensemble
Costume Institute,Ensemble,Ensemble
